지점명,닉네임,작성리뷰수,작성시간,방문일,방문횟수,인증수단,좋아요수,리뷰내용,감정,근거
건대입구역점,djr****,"1,942",23.7.15.토,점심에 방문,1번째 방문,영수증,0,냉짬뽕 짱맛,긍정,짱맛
건대입구역점,스톤부다13,226,23.7.13.목,점심에 방문,5번째 방문,영수증,0,맛있어요,긍정,맛있어요
건대입구역점,또리3671,"3,016",23.2.16.목,저녁에 방문,1번째 방문,영수증,0,친절하고 음식도 빨리나와요 가성비굳,긍정,가성비굳
건대입구역점,우렁이돼지,723,23.7.5.수,점심에 방문,2번째 방문,영수증,0,맛있는데 오늘은 짰어요ㅠ,부정,오늘은 짰어요
건대입구역점,pinklemontea,114,23.2.23.목,점심에 방문,1번째 방문,영수증,0,짜장면도 맛있고 탕수육도 맛있어요. 사장님이 매우 친절하세요.,긍정,맛있어요
건대입구역점,냐미진,664,23.2.7.화,밤에 방문,1번째 방문,영수증,0,음식 가격도 좋고 맛도 짱! 탕수육 진짜 맛있었어요 양도 많더라구요,긍정,맛도 짱!
건대입구역점,msm****,"1,149",23.7.9.일,점심에 방문,4번째 방문,영수증,0,굿,긍정,굿
건대입구역점,ㅇㄹㅇㄹ89,225,23.3.19.일,저녁에 방문,1번째 방문,영수증,0,"사장님이 엄청 친절하시네요
매장도 깨끗하고 ^^ 잘먹었습니디",긍정,엄청 친절하시네요
건대입구역점,한아트,"3,422",23.3.10.금,저녁에 방문,1번째 방문,영수증,0,"탕수육과 군마두가 일품이에요~~
완전 맛있어요~~",긍정,완전 맛있어요~~
건대입구역점,빵럽96,484,23.1.26.목,점심에 방문,2번째 방문,영수증,0,자주 가는데 음식 빨리 나오고 혼밥하기 좋아요~,긍정,혼밥하기 좋아요~
건대입구역점,힛잉이,95,22.11.17.목,점심에 방문,1번째 방문,영수증,0,"고추짬뽕 ! 맛있게 매워서 잘 먹었습니다
혼밥하러 오신 분들 많이 계셨는데 매장이 넓어서 단체로 가도 좋을 듯싶어요
단무지랑 양파는 셀프바이용해서 먹을만큼 덜어먹을 수 있어서 편했습니다
쓰다보니 또 먹고싶네 쩝",긍정,맛있게 매워서
건대입구역점,dud****,677,23.6.28.수,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
건대입구역점,리오넬 레반도프스키,576,22.12.10.토,점심에 방문,1번째 방문,영수증,7,갑자기 탕수육이 땡겨서 홍콩반점에 왔습니다 홍콩반점 건대입구역점 아주 좋아요 ^^,긍정,아주 좋아요
건대입구역점,데이터공장장,"3,385",23.5.24.수,저녁에 방문,26번째 방문,영수증,0,맛있어요,긍정,맛있어요
건대입구역점,us992,40,23.4.3.월,점심에 방문,1번째 방문,영수증,0,"수제비 먹는줄알았네요
프렌차이즈인걸 감안해도 너무 맛없다",부정,너무 맛없다
건대입구역점,인권을찾아가는과정,157,23.4.30.일,아침에 방문,1번째 방문,영수증,0,짜장면 짬뽕 맛있어요,긍정,맛있어요
건대입구역점,스톤부다13,226,23.3.17.금,아침에 방문,4번째 방문,영수증,0,너무 맛있게 잘먹었습니다,긍정,너무 맛있게
건대입구역점,굿아이즈,225,23.1.20.금,점심에 방문,1번째 방문,영수증,0,쟁반짜장까지 시켰는데 양이 굉장히 많아요,긍정,굉장히 많아요
건대입구역점,헤윰516,775,23.1.19.목,점심에 방문,1번째 방문,영수증,0,올해 첫 짜장면 오랜만에 먹었는데 아주 맛있었어요!,긍정,아주 맛있었어요!
건대입구역점,rai****,166,23.4.21.금,저녁에 방문,1번째 방문,영수증,0,맛있고 혼밥하기좋아요,긍정,맛있고
건대입구역점,sta****,45,23.3.23.목,점심에 방문,1번째 방문,영수증,0,짬뽕이 매콤하고 시원하니 굿,긍정,굿
건대입구역점,kok****,250,23.1.20.금,저녁에 방문,1번째 방문,영수증,0,"쫄깃쫄깃 탕수육.
너무 친절하세요.
모두 맛있었어요~",긍정,모두 맛있었어요~
건대입구역점,xan****,271,23.4.19.수,저녁에 방문,1번째 방문,영수증,0,😀,긍정,😀
건대입구역점,둥쓰블로그,155,22.11.30.수,아침에 방문,1번째 방문,영수증,0,"24시간 영업이라 새벽에도 가서 먹을 수 있어서 너무 좋아요ㅜ
혼밥하시는 분들도 많으셔서 혼밥하러 가도 좋을 것 같아욤!
항상 홍콩반점가면 고추짬뽕 먹는데… 고추짬뽕 강추합니닷",긍정,고추짬뽕 강추합니닷
건대입구역점,함똥,94,22.12.16.금,점심에 방문,1번째 방문,영수증,0,"리모델링하면서 시설도 깔끔해지고 내부 조명도 밝아지고, 짬뽕밥 양도 푸짐해요! 맛있어요~~",긍정,맛있어요~~
건대입구역점,아침햇살살살,830,23.4.30.일,저녁에 방문,1번째 방문,영수증,0,좋아요,긍정,좋아요
건대입구역점,dudu91,183,22.12.22.목,점심에 방문,2번째 방문,영수증,0,직원분들이 친절하세요! 음식도 빨리나오고 맛있어요~~,긍정,친절하세요
건대입구역점,Sbwu6,236,23.1.1.일,저녁에 방문,1번째 방문,영수증,0,백종원 믿고 먹는대 생각날때마다 가는곳이지만 직원이 바빠서그런지 친절하진않는거같아요🥺,부정,직원이 바빠서
건대입구역점,Dear 사슴,630,23.2.28.화,점심에 방문,1번째 방문,영수증,0,친절하고 맛나요 굿,긍정,친절하고 맛나요
건대입구역점,다온이온다,939,22.12.8.목,아침에 방문,1번째 방문,영수증,0,탕짬면이 있네요. 얼큰하니 맛있었어요. 탕수육은 찹쌀탕수육인가봐요 쫀득달콤했어요.,긍정,맛있었어요
건대입구역점,왈드,401,22.11.12.토,저녁에 방문,2번째 방문,영수증,0,탕수육도 맛나고 양배추많아서 좋아요,긍정,좋아요
건대입구역점,하나바오,430,23.4.21.금,점심에 방문,4번째 방문,영수증,0,맛나요.,긍정,맛나요
건대입구역점,데이터공장장,"3,385",23.1.26.목,저녁에 방문,18번째 방문,영수증,0,최애 홍콩반점. 이상하게 들릴지 모르지만 내겐 여기가 맛집.,긍정,맛집
건대입구역점,스톤부다13,226,23.2.8.수,저녁에 방문,2번째 방문,영수증,0,정말 맛있어요,긍정,맛있어요
건대입구역점,밀크티7598,"3,181",23.3.8.수,저녁에 방문,1번째 방문,영수증,0,불맛 !,긍정,불맛
건대입구역점,hjp0610,713,23.5.20.토,아침에 방문,1번째 방문,영수증,0,굿~,긍정,굿~
건대입구역점,매려,1,23.2.25.토,점심에 방문,1번째 방문,영수증,0,친구랑 부담없이 와서 먹기좋아요,긍정,먹기좋아요
건대입구역점,TIQ132188,279,23.3.23.목,저녁에 방문,1번째 방문,영수증,0,맛있습니다,긍정,맛있습니다
건대입구역점,호다닥25,343,23.2.14.화,점심에 방문,1번째 방문,영수증,0,탕짬면 혼밥하기 좋음,긍정,혼밥하기 좋음
건대입구역점,bak****,876,23.5.13.토,점심에 방문,3번째 방문,영수증,0,맛있어요,긍정,맛있어요
건대입구역점,쪽둘리,"1,333",22.12.30.금,저녁에 방문,6번째 방문,영수증,0,"혼술생각날때 꽃빵 포장해와서 집에서 맥주랑 마시면 꿀맛이에요~~
연유도 듬뿍줘서 좋음",긍정,꿀맛이에요~~
건대입구역점,신림동자,201,22.12.28.수,저녁에 방문,1번째 방문,영수증,0,"메뉴 몇개 없는건 이해가 안가지만, 맛있고 깔끔하고
분위기 밝고 깨끗해요",긍정,맛있고
건대입구역점,폴라곰3358,432,23.2.1.수,저녁에 방문,1번째 방문,영수증,0,쟁반짜장 맛집,긍정,맛집
건대입구역점,jul****,220,23.4.3.월,점심에 방문,1번째 방문,영수증,0,친절해요,긍정,친절해요
건대입구역점,블랑해피,"2,652",23.3.11.토,저녁에 방문,1번째 방문,영수증,0,굿,긍정,굿
건대입구역점,l2k2003,87,23.2.8.수,저녁에 방문,1번째 방문,영수증,0,음식두 맛있구 친절하세요,긍정,맛있구
건대입구역점,jkkang111,143,23.1.5.목,점심에 방문,1번째 방문,결제내역,0,모란역 가는중에 허기 달래기 위해 들렀어요.,긍정,허기 달래기
건대입구역점,무먕,602,23.3.26.일,점심에 방문,1번째 방문,영수증,0,굳,긍정,굳
건대입구역점,김뽀짝73,309,23.1.1.일,점심에 방문,4번째 방문,영수증,0,간이 적당하고 매장이 쾌적해요,긍정,매장이 쾌적해요
부산경성대점,mir****,59,1.5.월,점심에 방문,1번째 방문,영수증,0,"아이들방학으로 뭐먹을까하다가 들렀어요!
가성비가 좋아 자주가는곳 조용하고 넓어서 좋아요 맛있네용ㅋㅋ",긍정,가성비가 좋아
부산경성대점,뽀s,"1,651",1.2.금,점심에 방문,1번째 방문,영수증,0,"직원분들 친절하시고 너무 맛있어용!!🥰🩷
만두랑 탕수육 겉바속촉 미쳤어용!!!!🥺🩵",긍정,너무 맛있어용
부산경성대점,tjsgml3060,62,25.12.5.금,저녁에 방문,1번째 방문,영수증,0,"아이와 경성대 나왔다가 들렸어요.
친절하고 양도 푸짐하게 잘 먹었네요
짬뽕에 오징어도 많이 들어있고 탕수육도 바싹하고 달콤하네요~
잘 먹고 갑니다",긍정,친절하고
부산경성대점,evx****,37,25.11.5.수,저녁에 방문,1번째 방문,영수증,0,경대 근처에서 중국집 혼밥하기에는 제일 좋은 것 같습니다. 홍콩반점 특유의 육즙 터지는 만두를 좋아해서 만족스러웠고 차돌짬뽕도 고기가 푸짐해서 좋네요!,긍정,제일 좋은
부산경성대점,돈가사리,28,25.12.31.수,저녁에 방문,1번째 방문,영수증,0,대연동 대표 홍콩반점입니다..개인적으로 볶음짬뽕 이 정말 맛있어요..뭘 먹을지 고민될때 강추합니다 ..맛은 물론 보장이고요,긍정,강추합니다
부산경성대점,박쩡우,34,25.12.31.수,점심에 방문,1번째 방문,영수증,0,경성대 홍콩반점 처음 오는데 맛있을 것 같고 자리도 넓네요 ~ 자주 이용하세요!!,긍정,맛있을 것 같고
부산경성대점,승주8581,30,25.12.29.월,저녁에 방문,2번째 방문,영수증,0,홍콩반점 짜장면 맛있어요~~,긍정,맛있어요
부산경성대점,banillajen,19,25.12.24.수,저녁에 방문,1번째 방문,영수증,0,홍콩반점 짬뽕 생각날때 마다 와요~짬뽕이 칼칼하니 맛있습니다~군만두도 맛있고 탕슉도 맛있어요,긍정,맛있습니다
부산경성대점,heenim321,180,25.11.28.금,점심에 방문,1번째 방문,영수증,0,"맛있어요ㅎㅎ
행사해서 왔어요~",긍정,맛있어요ㅎㅎ
부산경성대점,eun****,46,25.11.28.금,저녁에 방문,1번째 방문,영수증,0,블랙프라이데이때 방문했어요! 짜장면 양 많고 맛있습니다 가성비도좋아요,긍정,가성비도좋아요
부산경성대점,jey4558,43,25.12.25.목,점심에 방문,1번째 방문,영수증,0,처음 왔는데 역시 홍콩반점 평균 이상은 하네요 :),긍정,평균 이상
부산경성대점,kdhee1611,20,25.11.28.금,저녁에 방문,1번째 방문,영수증,0,오래만에 홍콩반점 왔는데 맛있게 잘 먹었어요 음식도 빨리 나오고 좋았습니다.!,긍정,맛있게 잘 먹었어요
부산경성대점,coomaya,45,25.11.15.토,저녁에 방문,1번째 방문,영수증,0,"오랜만에 가족외식
경성대 맛집 홍콩반점에서 맛있게 잘 먹어습니다",긍정,맛있게
부산경성대점,kaa****,3,25.11.13.목,점심에 방문,1번째 방문,영수증,0,"오랜만에 경성대 외출 ~~홍콩반점 왔어요~
신메뉴 잡채밥도 시키보고~맛도리 짬뽕먹어요~~
경성대오면 자주올것같아요~~
두번오세요~~",긍정,맛도리
부산경성대점,펭장군,28,25.11.22.토,점심에 방문,1번째 방문,영수증,0,맛있어용 탕수육도 쫄깃하고 짬뽕 국물에 볶음밥도 맛있고 차돌짬뽕은 처음인데 맛있어용,긍정,맛있어용
부산경성대점,lov****,17,25.11.30.일,저녁에 방문,1번째 방문,영수증,0,"언제나 옳은 홍콩반점~~
올때마다 맛있게 먹고갑니다~~^^",긍정,맛있게 먹고갑니다
부산경성대점,chuchusama,53,25.11.29.토,점심에 방문,1번째 방문,영수증,0,진짜 짜장면 누무맛잇어영!! 탕수육도 진짜맛잇어요 ㅎㅎ,긍정,진짜맛잇어요
부산경성대점,최수빈4,38,25.11.28.금,점심에 방문,1번째 방문,영수증,0,"짜장면 엄청 맛잇고 양도 많아용ㅎㅎ
직원분들도 친절하세용",긍정,엄청 맛잇고
부산경성대점,승주8581,30,25.11.24.월,저녁에 방문,1번째 방문,영수증,0,"홍콩반점 처음 왔는데 맛있어요~
다음에 또 올게용",긍정,맛있어요
부산경성대점,봉자2551,16,25.11.18.화,저녁에 방문,1번째 방문,영수증,0,면발이 쫄깃하고 너무 맛있어요!! 특히 짬뽕에서 불맛이 엄청 나네요!!,긍정,너무 맛있어요
부산경성대점,sks****,16,25.12.13.토,점심에 방문,1번째 방문,영수증,0,맛있게 잘 먹었습니다! 혼자 먹기 좋아요,긍정,맛있게
부산경성대점,은뱃,33,25.10.28.화,저녁에 방문,1번째 방문,영수증,0,저번에 방문하려다가 사정이 생겨서 다른 곳으로 갔었는데 드디어 오게 됐네요! 매장 내부 크기도 딱 적당하고 음식들도 가격 괜찮은 거 같아요!!,긍정,가격 괜찮은
부산경성대점,주원421,5,25.11.9.일,저녁에 방문,1번째 방문,영수증,0,음식이 아주 맛있고 매장이 넓어요 음식도 빨리 나오고 서비스가 아주 좋아요,긍정,맛있고
부산경성대점,프린챠니,21,25.11.1.토,점심에 방문,1번째 방문,영수증,0,"맛있어서 중식 생각날 때 자주 방문해요 !
내부도 깨끗하고 친절하셔서 좋습니다 🙂",긍정,맛있어서
부산경성대점,blu****,2,25.11.28.금,점심에 방문,1번째 방문,영수증,0,혼자 처음 방문했는데 혼밥하기 좋구요 혼밥하시는분이 많았어요 자장면도 맛있었어요,긍정,맛있었어요
부산경성대점,아메시아,"1,158",25.11.11.화,점심에 방문,1번째 방문,영수증,0,탕수육 반접시 메뉴가 있어서 좋아요.,긍정,좋아요.
부산경성대점,xsm****,26,25.11.11.화,점심에 방문,1번째 방문,영수증,0,음식이 너무 맛있고 직원이 친절해요!,긍정,친절해요
부산경성대점,위엔시,7,25.11.28.금,점심에 방문,1번째 방문,영수증,0,맛있게 먹었어요. 감사합니다.,긍정,맛있게
부산경성대점,kim****,4,1.3.토,저녁에 방문,1번째 방문,영수증,0,아이들과 광안리 산책후 맛있게 먹고 갑니다^^,긍정,맛있게
부산경성대점,lin****,38,25.12.25.목,점심에 방문,1번째 방문,영수증,0,,,
부산경성대점,Wooooooong,12,25.11.29.토,점심에 방문,1번째 방문,영수증,0,맛있어요. 늘 쟁반짜장이 맛있어서 주문하는 편이에요.,긍정,맛있어요
부산경성대점,lee****,16,25.11.27.목,저녁에 방문,1번째 방문,영수증,0,늘 푸짐하게 잘 먹고 갑니다!!!!!,긍정,푸짐하게
부산경성대점,김맹고C,9,25.11.6.목,점심에 방문,1번째 방문,결제내역,0,다른 짬뽕집 보다 더 맛있어서 항상 옵니다!! 매번 건더기도 많고 양도 많아요🫰🏻🫰🏻 맛있게 잘 먹었습니당🥰✨️,긍정,더 맛있어서
부산경성대점,올라리뿅,537,25.11.14.금,점심에 방문,1번째 방문,영수증,0,양많고 촉촉해서맛나용,긍정,맛나용
부산경성대점,최민찬464,8,25.10.30.목,점심에 방문,1번째 방문,영수증,0,음식도 굉장히 맛있고 양도 푸짐해요 직원 분도 친절하시고 최고입니다 경성대 학생분들 오셔서 식사하시면 좋을 거 같아요,긍정,맛있고
부산경성대점,hdh****,8,25.11.10.월,저녁에 방문,1번째 방문,영수증,0,맛있게 잘 먹었습니다! 매장도 청결해요,긍정,매장도 청결해요
부산경성대점,헷63,17,25.12.9.화,저녁에 방문,1번째 방문,영수증,0,남자친구랑 밥먹으러 부랴부랴 왔는데 너무 맛있어요!!! 자주 올거같아요!!,긍정,너무 맛있어요
부산경성대점,ntr****,50,25.12.26.금,점심에 방문,1번째 방문,영수증,0,,,
부산경성대점,김성민11,18,25.12.21.일,저녁에 방문,1번째 방문,영수증,0,,,
부산경성대점,cho****,90,25.12.3.수,점심에 방문,1번째 방문,영수증,0,맛있어용~~!!,긍정,맛있어용
부산경성대점,글루카곤은알파세포,13,25.11.3.월,저녁에 방문,1번째 방문,영수증,0,챠돌짬뽕이 맛있네요,긍정,맛있네요
